#key	synopsis
After Burner Complete (Japan, USA) (En)	Afterburner è una conversione del gioco arcade con lo stesso nome. L'obiettivo è semplice: usa il tuo F-14 Tomcat e spara a quanti più nemici puoi. Questo aereo ha due armi: missili lock-on e cannoni Vulcaniani (fondamentalmente mitragliatrici). In alcune versioni c'è un'opzione per lasciare che i cannoni sparino automaticamente tutto il tempo. Il gioco è visto da dietro l'aereo con te che combatti ondate di combattenti nemici. Ma in fondo offre le solite meccaniche da sparatutto, il che significa che trascorri la maggior parte del tuo tempo a schivare e sparare. A volte ti imbatti in un aereo di rifornimento amico e se attracchi con esso puoi rifornire i tuoi missili.
Amazing Spider-Man, The - Web of Fire (USA)	Una rete elettrica al plasma ha lasciato New York in uno stato di caos e solo Spider-Man e Daredevil possono salvare la città dalla distruzione totale. Guida Spidey attraverso livelli a scorrimento laterale pieni di una serie di nemici ed enigmi e affronta HYDRA, la fonte del male, a testa alta.
BC Racers (USA)	BC Racers è un gioco di corse di kart con protagonisti i personaggi della serie di giochi Chuck Rock di Core Design. Ciascuno dei corridori in questo gioco guida una motocicletta preistorica con un'auto laterale. In ogni squadra di due personaggi, una persona guida la moto e l'altra combatte gli avversari usando mazze, pugni, calci, ecc. La grafica in BC Racers consiste in un paesaggio piatto decorato con sprite in scala per comporre la pista e lo scenario.
Blackthorne (USA)	Blackthorne è un gioco di azione e avventura ambientato sul pianeta Tuul. Tuul era un luogo tranquillo, fino a quando il malvagio guerriero Sarlac non usò il potere della Pietra Oscura per prendere il controllo. Il padre di Blackthorne, il buon re Vlaros, lo mandò sulla Terra proprio mentre il suo regno si sgretolava intorno a lui. Ora, 20 anni dopo, Blackthorne è cresciuta e deve tornare a Tuul per liberarla dalle grinfie di Sarlac. Questo gioco è giocato da una vista laterale con sfondi non scorrevoli. Ha forti somiglianze con Prince of Persia, tranne per il fatto che combatti i tuoi nemici usando pistole e bombe invece di una spada.
Brutal - Above the Claw (USA)	Come nell'originale Brutal: Paws of Fury, il gioco prevede un torneo di arti marziali organizzato dal Dalai Llama. È coinvolta una selezione di 12 animali antropomorfi; scegli tra loro per l'azione picchiaduro in stile cartone animato. I personaggi hanno ciascuno il proprio stile di combattimento, una serie di mosse e una trama. Man mano che avanzi nel gioco, sblocchi più mosse per ogni personaggio. C'è anche una modalità di conquista progressiva che ti sfida a conquistare l'intera isola brutale.
ClayFighter 2 (USA) (Proto)	ClayFighter 2: Judgment Clay è il sequel di ClayFighter, ed è stato rilasciato per il Super Nintendo Entertainment System all'inizio del 1995. Ad un certo punto è stato anche programmato per il rilascio su Sega 32X durante lo stesso periodo di tempo, ma nonostante sia stata pubblicizzata, questa versione è stata annullato per motivi sconosciuti. Il titolo del gioco è un riferimento al film Terminator 2: Judgment Day.
Cosmic Carnage (Japan, USA) (En)	Cosmic Carnage è un gioco di combattimento uno contro uno ambientato nello spazio. La storia inizia quando una chiatta della prigione viene dirottata dal suo carico in un tentativo di fuga. Il caos risultante fece schiantare la chiatta contro un incrociatore militare. L'impatto ha causato ingenti danni a entrambe le navi. C'erano solo 8 sopravvissuti, 4 per ogni nave. Quel che è peggio, c'è solo una capsula di salvataggio. Sei tu che controlli uno degli 8 sopravvissuti e devi finire tutti gli altri per scappare con la tua vita. Il gameplay in Cosmic carnage è simile a Street Fighter 2, ma con un ritmo molto più lento. Alcuni combattenti possono essere personalizzati con diverse combinazioni di armature, consentendo loro di accedere a diverse mosse speciali.
Darxide (Europe) (En,Fr,De,Es)	DarXide è uno sparatutto spaziale in 3D, ispirato in parte al gameplay arcade di Asteroids. I giocatori controllano un'astronave solitaria che si precipita a distruggere gli asteroidi in arrivo e le navi aliene prima che annientino i minatori e le colonie umane indifese. Gli asteroidi si frammentano in rocce più piccole, che devono essere anch'esse cercate e distrutte. Anche gli alieni arrivano su navi più grandi e pericolose. Gli asteroidi ridotti alla loro dimensione minima e poi vaporizzati a volte rilasciano scudi o ricariche di energia, per riparare i danni causati dai colpi laser o dalle collisioni. È anche possibile trovare nuove armi. I giocatori hanno un limite di tempo per raggiungere tutti gli obiettivi di un livello prima di essere costretti ad atterrare e riprovare. La parte destra dell'HUD mostra gli asteroidi rimanenti (e la loro dimensione approssimativa), mentre la parte sinistra mostra la distanza del giocatore dalla sua base (e quindi il tempo rimanente nel livello).
Doom (Japan, USA) (En)	Doom è un gioco in prima persona per Sega 32X direttamente ispirato all'omonimo titolo uscito nel 1993 su PC. Le 8 armi a disposizione sono preziose per sopravvivere ai ripetuti attacchi nei meandri di vari labirinti. Dalla motosega alla pistola al plasma, per non parlare del fucile e del lanciarazzi, ci sono tutti gli ingredienti per attaccare le creature malvagie.
FIFA Soccer 96 (Europe) (En,Fr,De,Es,It,Sv)	FIFA Soccer 96 presentava commenti rivoluzionari per i suoi tempi: il famoso commentatore britannico John Motson copre tutta l'azione in campo in tempo reale. FIFA Soccer 96 vanta 11 campionati da tutto il mondo, che vanno da giocatori sconosciuti nel campionato malese alle celebri stelle dei campionati inglese e italiano. 59 squadre internazionali sono disponibili per i tornei amichevoli (inclusa la Coppa del Mondo). Puoi anche creare la tua squadra dei sogni attraverso il creatore della squadra personalizzata.
