#key	style	ss_system_id
10 Super Jogos (Brazil) (En)	mixrbv2	1
16t (Japan) (Sega Game Toshokan)	mixrbv2	1
3 Ninjas Kick Back (USA)	mixrbv2	1
6-Pak (USA)	mixrbv2	1
688 Attack Sub (USA, Europe)	mixrbv2	1
A Ressha de Ikou MD (Japan)	mixrbv2	1
ATP Tour Championship Tennis (USA)	mixrbv2	1
Aa Harimanada (Japan)	mixrbv2	1
Aaahh!!! Real Monsters (USA)	mixrbv2	1
Academia do Saber (Brazil) (Mega Drive 4)	mixrbv2	1
Addams Family Values (Europe) (En,Fr,De)	mixrbv2	1
Addams Family, The (USA, Europe)	mixrbv2	1
Advanced Busterhawk Gley Lancer (World) (Ratalaika Games)	mixrbv2	1
Advanced Daisenryaku - Deutsch Dengeki Sakusen (Japan) (Rev A)	mixrbv2	1
Adventures of Batman & Robin, The (USA)	mixrbv2	1
Adventures of Mighty Max, The (USA)	mixrbv2	1
Adventures of Rocky and Bullwinkle and Friends, The (USA)	mixrbv2	1
Aero the Acro-Bat (USA)	mixrbv2	1
Aero the Acro-Bat 2 (USA)	mixrbv2	1
Aerobiz (USA)	mixrbv2	1
Aerobiz Supersonic (USA)	mixrbv2	1
After Burner II (USA, Europe)	mixrbv2	1
Air Buster (USA)	mixrbv2	1
Air Diver (USA)	mixrbv2	1
Air Hockey (Europe) (Sega Reactor)	mixrbv2	1
Akira (USA) (Proto)	mixrbv2	1
Al Michaels Announces HardBall III (USA, Europe)	mixrbv2	1
Aladdin (World) (En) (Disney Classic Games)	mixrbv2	1
Alex Kidd in the Enchanted Castle (USA)	mixrbv2	1
Alfred Chicken (USA) (Proto)	mixrbv2	1
Alien 3 (USA, Europe)	mixrbv2	1
Alien Soldier (Europe)	mixrbv2	1
Alien Storm (World)	mixrbv2	1
Alisia Dragoon (USA)	mixrbv2	1
American Gladiators (USA)	mixrbv2	1
Anaconda (Brazil) (Mega Drive 4)	mixrbv2	1
Andre Agassi Tennis (USA)	mixrbv2	1
Animaniacs (USA)	mixrbv2	1
Aniversario (Brazil) (Mega Drive 4)	mixrbv2	1
Aquaduto (Brazil) (Mega Drive 4)	mixrbv2	1
Aquatic Games Starring James Pond and the Aquabats, The (USA, Europe)	mixrbv2	1
Arcade Classics (USA, Europe)	mixrbv2	1
Arcade Legends Street Fighter II' - Special Champion Edition (World) (Radica)	mixrbv2	1
Arch Rivals - The Arcade Game (USA, Europe)	mixrbv2	1
Arcus Odyssey (USA)	mixrbv2	1
Ariel - The Little Mermaid (USA, Europe)	mixrbv2	1
Arnold Palmer Tournament Golf (USA, Europe)	mixrbv2	1
Arrow Flash (USA)	mixrbv2	1
Art Alive (World)	mixrbv2	1
Art of Fighting (USA)	mixrbv2	1
Asa Delta (Brazil) (Mega Drive 4)	mixrbv2	1
Asterix and the Great Rescue (USA)	mixrbv2	1
Asterix and the Power of the Gods (Europe) (En,Fr,De,Es)	mixrbv2	1
Atomic Robo-Kid (USA)	mixrbv2	1
Atomic Runner (USA)	mixrbv2	1
Australian Rugby League (Europe)	mixrbv2	1
Awesome Possum Kicks Dr. Machino's Butt (USA)	mixrbv2	1
Aworg - Hero in the Sky (Japan) (Sega Game Toshokan)	mixrbv2	1
Ayrton Senna's Super Monaco GP II (USA) (En,Ja)	mixrbv2	1
B.O.B. (USA, Europe)	mixrbv2	1
Baby Boom (USA) (Proto 3)	mixrbv2	1
Baby's Day Out (USA) (Proto 2)	mixrbv2	1
Back to the Future Part III (USA)	mixrbv2	1
Bahamut Senki (Japan)	mixrbv2	1
Ball Jacks (Japan, Europe) (En)	mixrbv2	1
Ballz 3D - The Battle of the Ballz (USA, Europe)	mixrbv2	1
Barbie Super Model (USA)	mixrbv2	1
Barbie Vacation Adventure (USA) (Proto)	mixrbv2	1
Barkley Shut Up and Jam 2 (USA)	mixrbv2	1
Barkley Shut Up and Jam! (USA, Europe)	mixrbv2	1
Barney's Hide & Seek Game (USA)	mixrbv2	1
Bass Masters Classic (USA)	mixrbv2	1
Bass Masters Classic - Pro Edition (USA)	mixrbv2	1
Batalha Naval (Brazil) (Mega Drive 4)	mixrbv2	1
Batman - Revenge of the Joker (USA)	mixrbv2	1
Batman - The Video Game (USA)	mixrbv2	1
Batman Forever (World)	mixrbv2	1
Batman Returns (World)	mixrbv2	1
Battle Frenzy (USA) (En,Fr,De,Es) (Sega Channel)	mixrbv2	1
Battle Golfer Yui (Japan)	mixrbv2	1
Battle Mania Daiginjou (Japan, Korea) (Ja)	mixrbv2	1
Battle Squadron (USA, Europe)	mixrbv2	1
Battlemaster (USA)	mixrbv2	1
Battletech - A Game of Armored Combat (USA)	mixrbv2	1
Battletoads (World)	mixrbv2	1
Battletoads-Double Dragon (USA)	mixrbv2	1
Beast Wrestler (USA)	mixrbv2	1
